,Unnamed: 0,instrument_token,name,tradingsymbol,strike,expiry,instrument_type
5119,90342,36888066,TATAMOTORS,TATAMOTORS21DEC330PE,330,30-12-2021,PE
5120,90343,36888322,TATAMOTORS,TATAMOTORS21DEC335CE,335,30-12-2021,CE
5121,90344,36888578,TATAMOTORS,TATAMOTORS21DEC335PE,335,30-12-2021,PE
5122,90345,36888834,TATAMOTORS,TATAMOTORS21DEC340CE,340,30-12-2021,CE
5123,90346,36889090,TATAMOTORS,TATAMOTORS21DEC340PE,340,30-12-2021,PE
5124,90347,36889346,TATAMOTORS,TATAMOTORS21DEC345CE,345,30-12-2021,CE
5125,90348,36889602,TATAMOTORS,TATAMOTORS21DEC345PE,345,30-12-2021,PE
5126,90349,36889858,TATAMOTORS,TATAMOTORS21DEC350CE,350,30-12-2021,CE
5127,90350,36890114,TATAMOTORS,TATAMOTORS21DEC350PE,350,30-12-2021,PE
5128,90351,36890370,TATAMOTORS,TATAMOTORS21DEC355CE,355,30-12-2021,CE
5129,90352,36890626,TATAMOTORS,TATAMOTORS21DEC355PE,355,30-12-2021,PE
5130,90353,36890882,TATAMOTORS,TATAMOTORS21DEC360CE,360,30-12-2021,CE
5131,90354,36891138,TATAMOTORS,TATAMOTORS21DEC360PE,360,30-12-2021,PE
5132,90355,36891394,TATAMOTORS,TATAMOTORS21DEC365CE,365,30-12-2021,CE
5133,90356,36891650,TATAMOTORS,TATAMOTORS21DEC365PE,365,30-12-2021,PE
5134,90357,36891906,TATAMOTORS,TATAMOTORS21DEC370CE,370,30-12-2021,CE
5135,90358,36892162,TATAMOTORS,TATAMOTORS21DEC370PE,370,30-12-2021,PE
5136,90359,36892418,TATAMOTORS,TATAMOTORS21DEC375CE,375,30-12-2021,CE
5137,90360,36892674,TATAMOTORS,TATAMOTORS21DEC375PE,375,30-12-2021,PE
5138,90361,36892930,TATAMOTORS,TATAMOTORS21DEC380CE,380,30-12-2021,CE
5139,90362,36893186,TATAMOTORS,TATAMOTORS21DEC380PE,380,30-12-2021,PE
5140,90363,36893442,TATAMOTORS,TATAMOTORS21DEC385CE,385,30-12-2021,CE
5141,90364,36893698,TATAMOTORS,TATAMOTORS21DEC385PE,385,30-12-2021,PE
5142,90365,36893954,TATAMOTORS,TATAMOTORS21DEC390CE,390,30-12-2021,CE
5143,90366,36894210,TATAMOTORS,TATAMOTORS21DEC390PE,390,30-12-2021,PE
5144,90367,36894466,TATAMOTORS,TATAMOTORS21DEC395CE,395,30-12-2021,CE
5145,90368,36894722,TATAMOTORS,TATAMOTORS21DEC395PE,395,30-12-2021,PE
5146,90369,36894978,TATAMOTORS,TATAMOTORS21DEC400CE,400,30-12-2021,CE
5147,90370,36895234,TATAMOTORS,TATAMOTORS21DEC400PE,400,30-12-2021,PE
5148,90371,36895490,TATAMOTORS,TATAMOTORS21DEC405CE,405,30-12-2021,CE
5149,90372,36895746,TATAMOTORS,TATAMOTORS21DEC405PE,405,30-12-2021,PE
5150,90373,36896002,TATAMOTORS,TATAMOTORS21DEC410CE,410,30-12-2021,CE
5151,90374,36896258,TATAMOTORS,TATAMOTORS21DEC410PE,410,30-12-2021,PE
5152,90375,36896514,TATAMOTORS,TATAMOTORS21DEC415CE,415,30-12-2021,CE
5153,90376,36896770,TATAMOTORS,TATAMOTORS21DEC415PE,415,30-12-2021,PE
5154,90377,36897026,TATAMOTORS,TATAMOTORS21DEC420CE,420,30-12-2021,CE
5155,90378,36897282,TATAMOTORS,TATAMOTORS21DEC420PE,420,30-12-2021,PE
5156,90379,36897538,TATAMOTORS,TATAMOTORS21DEC425CE,425,30-12-2021,CE
5157,90380,36897794,TATAMOTORS,TATAMOTORS21DEC425PE,425,30-12-2021,PE
5158,90381,36898050,TATAMOTORS,TATAMOTORS21DEC430CE,430,30-12-2021,CE
5159,90382,36898306,TATAMOTORS,TATAMOTORS21DEC430PE,430,30-12-2021,PE
5160,90383,36898562,TATAMOTORS,TATAMOTORS21DEC435CE,435,30-12-2021,CE
5161,90384,36898818,TATAMOTORS,TATAMOTORS21DEC435PE,435,30-12-2021,PE
5162,90385,36899074,TATAMOTORS,TATAMOTORS21DEC440CE,440,30-12-2021,CE
5163,90386,36899330,TATAMOTORS,TATAMOTORS21DEC440PE,440,30-12-2021,PE
5164,90387,36899586,TATAMOTORS,TATAMOTORS21DEC445CE,445,30-12-2021,CE
5165,90388,36899842,TATAMOTORS,TATAMOTORS21DEC445PE,445,30-12-2021,PE
5166,90389,36900098,TATAMOTORS,TATAMOTORS21DEC450CE,450,30-12-2021,CE
5167,90390,36900354,TATAMOTORS,TATAMOTORS21DEC450PE,450,30-12-2021,PE
5168,90391,36900610,TATAMOTORS,TATAMOTORS21DEC455CE,455,30-12-2021,CE
5169,90392,36900866,TATAMOTORS,TATAMOTORS21DEC455PE,455,30-12-2021,PE
5170,90393,36901122,TATAMOTORS,TATAMOTORS21DEC460CE,460,30-12-2021,CE
5171,90394,36901378,TATAMOTORS,TATAMOTORS21DEC460PE,460,30-12-2021,PE
5172,90395,36901634,TATAMOTORS,TATAMOTORS21DEC465CE,465,30-12-2021,CE
5173,90396,36901890,TATAMOTORS,TATAMOTORS21DEC465PE,465,30-12-2021,PE
5174,90397,9954562,TATAMOTORS,TATAMOTORS21DEC470CE,470,30-12-2021,CE
5175,90398,9954818,TATAMOTORS,TATAMOTORS21DEC470PE,470,30-12-2021,PE
5176,90399,10317058,TATAMOTORS,TATAMOTORS21DEC475CE,475,30-12-2021,CE
5177,90400,10317314,TATAMOTORS,TATAMOTORS21DEC475PE,475,30-12-2021,PE
5178,90401,11473410,TATAMOTORS,TATAMOTORS21DEC480CE,480,30-12-2021,CE
5179,90402,11474178,TATAMOTORS,TATAMOTORS21DEC480PE,480,30-12-2021,PE
5180,90403,11474434,TATAMOTORS,TATAMOTORS21DEC485CE,485,30-12-2021,CE
5181,90404,11474690,TATAMOTORS,TATAMOTORS21DEC485PE,485,30-12-2021,PE
5182,90405,11474946,TATAMOTORS,TATAMOTORS21DEC490CE,490,30-12-2021,CE
5183,90406,11475202,TATAMOTORS,TATAMOTORS21DEC490PE,490,30-12-2021,PE
5184,90407,11475970,TATAMOTORS,TATAMOTORS21DEC495CE,495,30-12-2021,CE
5185,90408,11476226,TATAMOTORS,TATAMOTORS21DEC495PE,495,30-12-2021,PE
5186,90409,11476482,TATAMOTORS,TATAMOTORS21DEC500CE,500,30-12-2021,CE
5187,90410,11476738,TATAMOTORS,TATAMOTORS21DEC500PE,500,30-12-2021,PE
5188,90411,11479042,TATAMOTORS,TATAMOTORS21DEC505CE,505,30-12-2021,CE
5189,90412,11479298,TATAMOTORS,TATAMOTORS21DEC505PE,505,30-12-2021,PE
5190,90413,11583234,TATAMOTORS,TATAMOTORS21DEC510CE,510,30-12-2021,CE
5191,90414,11583490,TATAMOTORS,TATAMOTORS21DEC510PE,510,30-12-2021,PE
5192,90415,11583746,TATAMOTORS,TATAMOTORS21DEC515CE,515,30-12-2021,CE
5193,90416,11585282,TATAMOTORS,TATAMOTORS21DEC515PE,515,30-12-2021,PE
5194,90417,11853058,TATAMOTORS,TATAMOTORS21DEC520CE,520,30-12-2021,CE
5195,90418,11853314,TATAMOTORS,TATAMOTORS21DEC520PE,520,30-12-2021,PE
5196,90419,11854338,TATAMOTORS,TATAMOTORS21DEC525CE,525,30-12-2021,CE
5197,90420,11854594,TATAMOTORS,TATAMOTORS21DEC525PE,525,30-12-2021,PE
5198,90421,11854850,TATAMOTORS,TATAMOTORS21DEC530CE,530,30-12-2021,CE
5199,90422,11855106,TATAMOTORS,TATAMOTORS21DEC530PE,530,30-12-2021,PE
5200,90423,11855362,TATAMOTORS,TATAMOTORS21DEC535CE,535,30-12-2021,CE
5201,90424,11855874,TATAMOTORS,TATAMOTORS21DEC535PE,535,30-12-2021,PE
5202,90425,11856898,TATAMOTORS,TATAMOTORS21DEC540CE,540,30-12-2021,CE
5203,90426,11857154,TATAMOTORS,TATAMOTORS21DEC540PE,540,30-12-2021,PE
5204,90427,11857410,TATAMOTORS,TATAMOTORS21DEC545CE,545,30-12-2021,CE
5205,90428,11858178,TATAMOTORS,TATAMOTORS21DEC545PE,545,30-12-2021,PE
5206,90429,12263938,TATAMOTORS,TATAMOTORS21DEC550CE,550,30-12-2021,CE
5207,90430,12264194,TATAMOTORS,TATAMOTORS21DEC550PE,550,30-12-2021,PE
5208,90431,12748546,TATAMOTORS,TATAMOTORS21DEC555CE,555,30-12-2021,CE
5209,90432,12748802,TATAMOTORS,TATAMOTORS21DEC555PE,555,30-12-2021,PE
5210,90433,12749058,TATAMOTORS,TATAMOTORS21DEC560CE,560,30-12-2021,CE
5211,90434,12749314,TATAMOTORS,TATAMOTORS21DEC560PE,560,30-12-2021,PE
5212,90435,12749570,TATAMOTORS,TATAMOTORS21DEC565CE,565,30-12-2021,CE
5213,90436,12749826,TATAMOTORS,TATAMOTORS21DEC565PE,565,30-12-2021,PE
5214,90437,12750082,TATAMOTORS,TATAMOTORS21DEC570CE,570,30-12-2021,CE
5215,90438,12750338,TATAMOTORS,TATAMOTORS21DEC570PE,570,30-12-2021,PE
5216,90439,12751618,TATAMOTORS,TATAMOTORS21DEC575CE,575,30-12-2021,CE
5217,90440,12751874,TATAMOTORS,TATAMOTORS21DEC575PE,575,30-12-2021,PE
5218,90441,12753410,TATAMOTORS,TATAMOTORS21DEC580CE,580,30-12-2021,CE
5219,90442,12753666,TATAMOTORS,TATAMOTORS21DEC580PE,580,30-12-2021,PE
5220,90443,12754690,TATAMOTORS,TATAMOTORS21DEC585CE,585,30-12-2021,CE
5221,90444,12754946,TATAMOTORS,TATAMOTORS21DEC585PE,585,30-12-2021,PE
5222,90445,12755202,TATAMOTORS,TATAMOTORS21DEC590CE,590,30-12-2021,CE
5223,90446,12755458,TATAMOTORS,TATAMOTORS21DEC590PE,590,30-12-2021,PE
5224,90447,12756738,TATAMOTORS,TATAMOTORS21DEC600CE,600,30-12-2021,CE
5225,90448,12756994,TATAMOTORS,TATAMOTORS21DEC600PE,600,30-12-2021,PE
5226,90449,12758274,TATAMOTORS,TATAMOTORS21DEC610CE,610,30-12-2021,CE
5227,90450,12758530,TATAMOTORS,TATAMOTORS21DEC610PE,610,30-12-2021,PE
5228,90451,12760322,TATAMOTORS,TATAMOTORS21DEC620CE,620,30-12-2021,CE
5229,90452,12760578,TATAMOTORS,TATAMOTORS21DEC620PE,620,30-12-2021,PE
5230,90453,12761346,TATAMOTORS,TATAMOTORS21DEC630CE,630,30-12-2021,CE
5231,90454,12761602,TATAMOTORS,TATAMOTORS21DEC630PE,630,30-12-2021,PE
5232,90927,33399554,TATASTEEL,TATASTEEL21NOV1000CE,1000,25-11-2021,CE
5233,90928,33399810,TATASTEEL,TATASTEEL21NOV1000PE,1000,25-11-2021,PE
5234,90929,33400066,TATASTEEL,TATASTEEL21NOV1020CE,1020,25-11-2021,CE
5235,90930,33400322,TATASTEEL,TATASTEEL21NOV1020PE,1020,25-11-2021,PE
5236,90931,33400578,TATASTEEL,TATASTEEL21NOV1040CE,1040,25-11-2021,CE
5237,90932,33400834,TATASTEEL,TATASTEEL21NOV1040PE,1040,25-11-2021,PE
5238,90933,33401090,TATASTEEL,TATASTEEL21NOV1060CE,1060,25-11-2021,CE
5239,90934,33401346,TATASTEEL,TATASTEEL21NOV1060PE,1060,25-11-2021,PE
5240,90935,33401602,TATASTEEL,TATASTEEL21NOV1080CE,1080,25-11-2021,CE
5241,90936,33401858,TATASTEEL,TATASTEEL21NOV1080PE,1080,25-11-2021,PE
5242,90937,33402114,TATASTEEL,TATASTEEL21NOV1100CE,1100,25-11-2021,CE
5243,90938,33402370,TATASTEEL,TATASTEEL21NOV1100PE,1100,25-11-2021,PE
5244,90939,33402626,TATASTEEL,TATASTEEL21NOV1120CE,1120,25-11-2021,CE
5245,90940,33402882,TATASTEEL,TATASTEEL21NOV1120PE,1120,25-11-2021,PE
5246,90941,33403138,TATASTEEL,TATASTEEL21NOV1140CE,1140,25-11-2021,CE
5247,90942,33403394,TATASTEEL,TATASTEEL21NOV1140PE,1140,25-11-2021,PE
5248,90943,33403650,TATASTEEL,TATASTEEL21NOV1160CE,1160,25-11-2021,CE
5249,90944,33403906,TATASTEEL,TATASTEEL21NOV1160PE,1160,25-11-2021,PE
5250,90945,33404162,TATASTEEL,TATASTEEL21NOV1180CE,1180,25-11-2021,CE
5251,90946,33404418,TATASTEEL,TATASTEEL21NOV1180PE,1180,25-11-2021,PE
5252,90947,33404674,TATASTEEL,TATASTEEL21NOV1200CE,1200,25-11-2021,CE
5253,90948,33404930,TATASTEEL,TATASTEEL21NOV1200PE,1200,25-11-2021,PE
5254,90949,33405186,TATASTEEL,TATASTEEL21NOV1220CE,1220,25-11-2021,CE
5255,90950,33405442,TATASTEEL,TATASTEEL21NOV1220PE,1220,25-11-2021,PE
5256,90951,33405698,TATASTEEL,TATASTEEL21NOV1240CE,1240,25-11-2021,CE
5257,90952,33405954,TATASTEEL,TATASTEEL21NOV1240PE,1240,25-11-2021,PE
5258,90953,33406210,TATASTEEL,TATASTEEL21NOV1260CE,1260,25-11-2021,CE
5259,90954,33406466,TATASTEEL,TATASTEEL21NOV1260PE,1260,25-11-2021,PE
5260,90955,33406722,TATASTEEL,TATASTEEL21NOV1280CE,1280,25-11-2021,CE
5261,90956,33406978,TATASTEEL,TATASTEEL21NOV1280PE,1280,25-11-2021,PE
5262,90957,33407234,TATASTEEL,TATASTEEL21NOV1300CE,1300,25-11-2021,CE
5263,90958,33407490,TATASTEEL,TATASTEEL21NOV1300PE,1300,25-11-2021,PE
5264,90959,33407746,TATASTEEL,TATASTEEL21NOV1320CE,1320,25-11-2021,CE
5265,90960,33408002,TATASTEEL,TATASTEEL21NOV1320PE,1320,25-11-2021,PE
5266,90961,33408258,TATASTEEL,TATASTEEL21NOV1340CE,1340,25-11-2021,CE
5267,90962,33408514,TATASTEEL,TATASTEEL21NOV1340PE,1340,25-11-2021,PE
5268,90963,33408770,TATASTEEL,TATASTEEL21NOV1360CE,1360,25-11-2021,CE
5269,90964,33409026,TATASTEEL,TATASTEEL21NOV1360PE,1360,25-11-2021,PE
5270,90965,33409282,TATASTEEL,TATASTEEL21NOV1380CE,1380,25-11-2021,CE
5271,90966,33409538,TATASTEEL,TATASTEEL21NOV1380PE,1380,25-11-2021,PE
5272,90967,33409794,TATASTEEL,TATASTEEL21NOV1400CE,1400,25-11-2021,CE
5273,90968,33410050,TATASTEEL,TATASTEEL21NOV1400PE,1400,25-11-2021,PE
5274,90969,33410306,TATASTEEL,TATASTEEL21NOV1420CE,1420,25-11-2021,CE
5275,90970,33410562,TATASTEEL,TATASTEEL21NOV1420PE,1420,25-11-2021,PE
5276,90971,33410818,TATASTEEL,TATASTEEL21NOV1440CE,1440,25-11-2021,CE
5277,90972,33411074,TATASTEEL,TATASTEEL21NOV1440PE,1440,25-11-2021,PE
5278,90973,33411330,TATASTEEL,TATASTEEL21NOV1460CE,1460,25-11-2021,CE
5279,90974,33411586,TATASTEEL,TATASTEEL21NOV1460PE,1460,25-11-2021,PE
5280,90975,33411842,TATASTEEL,TATASTEEL21NOV1480CE,1480,25-11-2021,CE
5281,90976,33412098,TATASTEEL,TATASTEEL21NOV1480PE,1480,25-11-2021,PE
5282,90977,33412354,TATASTEEL,TATASTEEL21NOV1500CE,1500,25-11-2021,CE
5283,90978,33412610,TATASTEEL,TATASTEEL21NOV1500PE,1500,25-11-2021,PE
5284,90979,33412866,TATASTEEL,TATASTEEL21NOV1520CE,1520,25-11-2021,CE
5285,90980,33413122,TATASTEEL,TATASTEEL21NOV1520PE,1520,25-11-2021,PE
5286,90981,33413378,TATASTEEL,TATASTEEL21NOV1540CE,1540,25-11-2021,CE
5287,90982,33413634,TATASTEEL,TATASTEEL21NOV1540PE,1540,25-11-2021,PE
5288,90983,33413890,TATASTEEL,TATASTEEL21NOV1560CE,1560,25-11-2021,CE
5289,90984,33414146,TATASTEEL,TATASTEEL21NOV1560PE,1560,25-11-2021,PE
5290,90985,33414402,TATASTEEL,TATASTEEL21NOV1580CE,1580,25-11-2021,CE
5291,90986,33414658,TATASTEEL,TATASTEEL21NOV1580PE,1580,25-11-2021,PE
5292,90987,33414914,TATASTEEL,TATASTEEL21NOV1600CE,1600,25-11-2021,CE
5293,90988,33415170,TATASTEEL,TATASTEEL21NOV1600PE,1600,25-11-2021,PE
5294,90989,33415426,TATASTEEL,TATASTEEL21NOV1620CE,1620,25-11-2021,CE
5295,90990,33415682,TATASTEEL,TATASTEEL21NOV1620PE,1620,25-11-2021,PE
5296,90991,33415938,TATASTEEL,TATASTEEL21NOV1640CE,1640,25-11-2021,CE
5297,90992,33416194,TATASTEEL,TATASTEEL21NOV1640PE,1640,25-11-2021,PE
5298,90993,33416450,TATASTEEL,TATASTEEL21NOV1660CE,1660,25-11-2021,CE
5299,90994,33416706,TATASTEEL,TATASTEEL21NOV1660PE,1660,25-11-2021,PE
5300,91005,11940098,TATASTEEL,TATASTEEL21NOV880CE,880,25-11-2021,CE
5301,91006,11940354,TATASTEEL,TATASTEEL21NOV880PE,880,25-11-2021,PE
5302,91007,33396994,TATASTEEL,TATASTEEL21NOV900CE,900,25-11-2021,CE
5303,91008,33397250,TATASTEEL,TATASTEEL21NOV900PE,900,25-11-2021,PE
5304,91009,33397506,TATASTEEL,TATASTEEL21NOV920CE,920,25-11-2021,CE
5305,91010,33397762,TATASTEEL,TATASTEEL21NOV920PE,920,25-11-2021,PE
5306,91011,33398018,TATASTEEL,TATASTEEL21NOV940CE,940,25-11-2021,CE
5307,91012,33398274,TATASTEEL,TATASTEEL21NOV940PE,940,25-11-2021,PE
5308,91013,33398530,TATASTEEL,TATASTEEL21NOV960CE,960,25-11-2021,CE
5309,91014,33398786,TATASTEEL,TATASTEEL21NOV960PE,960,25-11-2021,PE
5310,91015,33399042,TATASTEEL,TATASTEEL21NOV980CE,980,25-11-2021,CE
5311,91016,33399298,TATASTEEL,TATASTEEL21NOV980PE,980,25-11-2021,PE
5312,91017,36947714,TATASTEEL,TATASTEEL21DEC1000CE,1000,30-12-2021,CE
5313,91018,36947970,TATASTEEL,TATASTEEL21DEC1000PE,1000,30-12-2021,PE
5314,91019,36948226,TATASTEEL,TATASTEEL21DEC1020CE,1020,30-12-2021,CE
5315,91020,36948482,TATASTEEL,TATASTEEL21DEC1020PE,1020,30-12-2021,PE
5316,91021,36948738,TATASTEEL,TATASTEEL21DEC1040CE,1040,30-12-2021,CE
5317,91022,36948994,TATASTEEL,TATASTEEL21DEC1040PE,1040,30-12-2021,PE
5318,91023,36949250,TATASTEEL,TATASTEEL21DEC1060CE,1060,30-12-2021,CE
5319,91024,36949506,TATASTEEL,TATASTEEL21DEC1060PE,1060,30-12-2021,PE
5320,91025,36949762,TATASTEEL,TATASTEEL21DEC1080CE,1080,30-12-2021,CE
5321,91026,36950018,TATASTEEL,TATASTEEL21DEC1080PE,1080,30-12-2021,PE
5322,91027,36950274,TATASTEEL,TATASTEEL21DEC1100CE,1100,30-12-2021,CE
5323,91028,36950530,TATASTEEL,TATASTEEL21DEC1100PE,1100,30-12-2021,PE
5324,91029,36950786,TATASTEEL,TATASTEEL21DEC1120CE,1120,30-12-2021,CE
5325,91030,36951042,TATASTEEL,TATASTEEL21DEC1120PE,1120,30-12-2021,PE
5326,91031,36951298,TATASTEEL,TATASTEEL21DEC1140CE,1140,30-12-2021,CE
5327,91032,36951554,TATASTEEL,TATASTEEL21DEC1140PE,1140,30-12-2021,PE
5328,91033,36951810,TATASTEEL,TATASTEEL21DEC1160CE,1160,30-12-2021,CE
5329,91034,36952066,TATASTEEL,TATASTEEL21DEC1160PE,1160,30-12-2021,PE
5330,91035,36952322,TATASTEEL,TATASTEEL21DEC1180CE,1180,30-12-2021,CE
5331,91036,36952578,TATASTEEL,TATASTEEL21DEC1180PE,1180,30-12-2021,PE
5332,91037,36952834,TATASTEEL,TATASTEEL21DEC1200CE,1200,30-12-2021,CE
5333,91038,36953090,TATASTEEL,TATASTEEL21DEC1200PE,1200,30-12-2021,PE
5334,91039,36953346,TATASTEEL,TATASTEEL21DEC1220CE,1220,30-12-2021,CE
5335,91040,36953602,TATASTEEL,TATASTEEL21DEC1220PE,1220,30-12-2021,PE
5336,91041,36953858,TATASTEEL,TATASTEEL21DEC1240CE,1240,30-12-2021,CE
5337,91042,36954114,TATASTEEL,TATASTEEL21DEC1240PE,1240,30-12-2021,PE
5338,91043,36954370,TATASTEEL,TATASTEEL21DEC1260CE,1260,30-12-2021,CE
5339,91044,36954626,TATASTEEL,TATASTEEL21DEC1260PE,1260,30-12-2021,PE
5340,91045,36954882,TATASTEEL,TATASTEEL21DEC1280CE,1280,30-12-2021,CE
5341,91046,36955138,TATASTEEL,TATASTEEL21DEC1280PE,1280,30-12-2021,PE
5342,91047,36955394,TATASTEEL,TATASTEEL21DEC1300CE,1300,30-12-2021,CE
5343,91048,36955650,TATASTEEL,TATASTEEL21DEC1300PE,1300,30-12-2021,PE
5344,91049,36955906,TATASTEEL,TATASTEEL21DEC1320CE,1320,30-12-2021,CE
5345,91050,36956162,TATASTEEL,TATASTEEL21DEC1320PE,1320,30-12-2021,PE
5346,91051,36956418,TATASTEEL,TATASTEEL21DEC1340CE,1340,30-12-2021,CE
5347,91052,36956674,TATASTEEL,TATASTEEL21DEC1340PE,1340,30-12-2021,PE
5348,91053,36956930,TATASTEEL,TATASTEEL21DEC1360CE,1360,30-12-2021,CE
5349,91054,36957186,TATASTEEL,TATASTEEL21DEC1360PE,1360,30-12-2021,PE
5350,91055,36957442,TATASTEEL,TATASTEEL21DEC1380CE,1380,30-12-2021,CE
5351,91056,36957698,TATASTEEL,TATASTEEL21DEC1380PE,1380,30-12-2021,PE
5352,91057,36957954,TATASTEEL,TATASTEEL21DEC1400CE,1400,30-12-2021,CE
5353,91058,36958210,TATASTEEL,TATASTEEL21DEC1400PE,1400,30-12-2021,PE
5354,91059,36958466,TATASTEEL,TATASTEEL21DEC1420CE,1420,30-12-2021,CE
5355,91060,36958722,TATASTEEL,TATASTEEL21DEC1420PE,1420,30-12-2021,PE
5356,91061,36958978,TATASTEEL,TATASTEEL21DEC1440CE,1440,30-12-2021,CE
5357,91062,36959234,TATASTEEL,TATASTEEL21DEC1440PE,1440,30-12-2021,PE
5358,91063,36959490,TATASTEEL,TATASTEEL21DEC1460CE,1460,30-12-2021,CE
5359,91064,36959746,TATASTEEL,TATASTEEL21DEC1460PE,1460,30-12-2021,PE
5360,91065,36960002,TATASTEEL,TATASTEEL21DEC1480CE,1480,30-12-2021,CE
5361,91066,36960258,TATASTEEL,TATASTEEL21DEC1480PE,1480,30-12-2021,PE
5362,91067,36960514,TATASTEEL,TATASTEEL21DEC1500CE,1500,30-12-2021,CE
5363,91068,36960770,TATASTEEL,TATASTEEL21DEC1500PE,1500,30-12-2021,PE
5364,91069,36961026,TATASTEEL,TATASTEEL21DEC1520CE,1520,30-12-2021,CE
5365,91070,36961282,TATASTEEL,TATASTEEL21DEC1520PE,1520,30-12-2021,PE
5366,91071,36961538,TATASTEEL,TATASTEEL21DEC1540CE,1540,30-12-2021,CE
5367,91072,36961794,TATASTEEL,TATASTEEL21DEC1540PE,1540,30-12-2021,PE
5368,91073,36962050,TATASTEEL,TATASTEEL21DEC1560CE,1560,30-12-2021,CE
5369,91074,36962306,TATASTEEL,TATASTEEL21DEC1560PE,1560,30-12-2021,PE
5370,91075,36962562,TATASTEEL,TATASTEEL21DEC1580CE,1580,30-12-2021,CE
5371,91076,36962818,TATASTEEL,TATASTEEL21DEC1580PE,1580,30-12-2021,PE
5372,91077,36963074,TATASTEEL,TATASTEEL21DEC1600CE,1600,30-12-2021,CE
5373,91078,36963330,TATASTEEL,TATASTEEL21DEC1600PE,1600,30-12-2021,PE
5374,91079,36963586,TATASTEEL,TATASTEEL21DEC1620CE,1620,30-12-2021,CE
5375,91080,36963842,TATASTEEL,TATASTEEL21DEC1620PE,1620,30-12-2021,PE
5376,91081,36964098,TATASTEEL,TATASTEEL21DEC1640CE,1640,30-12-2021,CE
5377,91082,36964354,TATASTEEL,TATASTEEL21DEC1640PE,1640,30-12-2021,PE
5378,91083,36964610,TATASTEEL,TATASTEEL21DEC1660CE,1660,30-12-2021,CE
5379,91084,36964866,TATASTEEL,TATASTEEL21DEC1660PE,1660,30-12-2021,PE
5380,91095,36944642,TATASTEEL,TATASTEEL21DEC880CE,880,30-12-2021,CE
5381,91096,36944898,TATASTEEL,TATASTEEL21DEC880PE,880,30-12-2021,PE
5382,91097,36945154,TATASTEEL,TATASTEEL21DEC900CE,900,30-12-2021,CE
5383,91098,36945410,TATASTEEL,TATASTEEL21DEC900PE,900,30-12-2021,PE
5384,91099,36945666,TATASTEEL,TATASTEEL21DEC920CE,920,30-12-2021,CE
5385,91100,36945922,TATASTEEL,TATASTEEL21DEC920PE,920,30-12-2021,PE
5386,91101,36946178,TATASTEEL,TATASTEEL21DEC940CE,940,30-12-2021,CE
5387,91102,36946434,TATASTEEL,TATASTEEL21DEC940PE,940,30-12-2021,PE
5388,91103,36946690,TATASTEEL,TATASTEEL21DEC960CE,960,30-12-2021,CE
5389,91104,36946946,TATASTEEL,TATASTEEL21DEC960PE,960,30-12-2021,PE
5390,91105,36947202,TATASTEEL,TATASTEEL21DEC980CE,980,30-12-2021,CE
5391,91106,36947458,TATASTEEL,TATASTEEL21DEC980PE,980,30-12-2021,PE
5392,91197,33423106,TCS,TCS21NOV2880CE,2880,25-11-2021,CE
5393,91198,33423362,TCS,TCS21NOV2880PE,2880,25-11-2021,PE
5394,91199,33423618,TCS,TCS21NOV2900CE,2900,25-11-2021,CE
5395,91200,33423874,TCS,TCS21NOV2900PE,2900,25-11-2021,PE
5396,91201,33424130,TCS,TCS21NOV2920CE,2920,25-11-2021,CE
5397,91202,33424386,TCS,TCS21NOV2920PE,2920,25-11-2021,PE
5398,91203,33424642,TCS,TCS21NOV2940CE,2940,25-11-2021,CE
5399,91204,33424898,TCS,TCS21NOV2940PE,2940,25-11-2021,PE
5400,91205,33425154,TCS,TCS21NOV2960CE,2960,25-11-2021,CE
5401,91206,33425410,TCS,TCS21NOV2960PE,2960,25-11-2021,PE
5402,91207,33425666,TCS,TCS21NOV2980CE,2980,25-11-2021,CE
5403,91208,33425922,TCS,TCS21NOV2980PE,2980,25-11-2021,PE
5404,91209,33426178,TCS,TCS21NOV3000CE,3000,25-11-2021,CE
5405,91210,33426434,TCS,TCS21NOV3000PE,3000,25-11-2021,PE
5406,91211,33426690,TCS,TCS21NOV3020CE,3020,25-11-2021,CE
5407,91212,33426946,TCS,TCS21NOV3020PE,3020,25-11-2021,PE
5408,91213,33427202,TCS,TCS21NOV3040CE,3040,25-11-2021,CE
5409,91214,33427458,TCS,TCS21NOV3040PE,3040,25-11-2021,PE
5410,91215,33427714,TCS,TCS21NOV3060CE,3060,25-11-2021,CE
5411,91216,33427970,TCS,TCS21NOV3060PE,3060,25-11-2021,PE
5412,91217,33428226,TCS,TCS21NOV3080CE,3080,25-11-2021,CE
5413,91218,33428482,TCS,TCS21NOV3080PE,3080,25-11-2021,PE
5414,91219,33428738,TCS,TCS21NOV3100CE,3100,25-11-2021,CE
5415,91220,33428994,TCS,TCS21NOV3100PE,3100,25-11-2021,PE
5416,91221,33429250,TCS,TCS21NOV3120CE,3120,25-11-2021,CE
5417,91222,33429506,TCS,TCS21NOV3120PE,3120,25-11-2021,PE
5418,91223,33429762,TCS,TCS21NOV3140CE,3140,25-11-2021,CE
5419,91224,33430018,TCS,TCS21NOV3140PE,3140,25-11-2021,PE
5420,91225,33430274,TCS,TCS21NOV3160CE,3160,25-11-2021,CE
5421,91226,33430530,TCS,TCS21NOV3160PE,3160,25-11-2021,PE
